symbol,date,release_time,entry_date,eps_actual,eps_estimate,eps_surprise_raw,eps_surprise_pct,sue,rev_actual,rev_estimate,rev_surprise_pct,close_prev_day,open_day1,gap_pct,volume_day1,avg_volume_20d,volume_ratio,guidance_flag,ret_1d,ret_5d,ret_10d,ret_20d,earnings_date,score,signal,reasons,signal_date,entry_open,entry_year,ret_3d,ret_close_1d,ret_close_3d,ret_close_5d,ret_close_10d,ret_close_20d,pnl_1d,pnl_3d,pnl_5d,pnl_10d,pnl_20d
ACLS,2021-08-04,AMC,2021-08-05,0.55,0.45,0.1,0.2222222222222223,1.674436716557843,147274000.0,147274000.0,0.0,38.709999084472656,43.5,0.1237406620722114,561400.0,186455.0,3.0109141615939503,0,0.013793068370599857,0.005517279964753951,-0.023678132857399427,0.1252873738606771,2021-08-04,4,LONG,SUE positive; EPS strong beat; Positive gap; High volume,2021-08-04,43.5,2021,0.015402256757363507,0.04735635340898887,0.01287359478829921,0.004367784522045618,-0.0206896902500898,0.14574712994454922,0.013793068370599857,0.015402256757363507,0.005517279964753951,-0.023678132857399427,0.1252873738606771
EA,2021-08-04,AMC,2021-08-05,0.79,0.67,0.12,0.1791044776119403,0.4324788266788223,1551000000.0,1336000000.0,0.1609281437125748,139.91000366210938,144.8300018310547,0.0351654495044356,5516100.0,2252160.0,2.449248721227621,0,-0.05772285096083592,-0.04639923452146371,-0.037630303661803796,0.014085432992761267,2021-08-04,4,LONG,EPS strong beat; Revenue beat; Positive gap; High volume,2021-08-04,144.8300018310547,2021,-0.060208528001505335,-0.05862048875113403,-0.053856265643471964,-0.040323111676149985,-0.029206626210454553,0.003935593856406822,-0.05772285096083592,-0.060208528001505335,-0.04639923452146371,-0.037630303661803796,0.014085432992761267
EMR,2021-08-04,AMC,2021-08-05,1.09,0.98,0.1100000000000001,0.1122448979591837,2.0195672024949447,4697000000.0,4595250000.0,0.0221424296828246,100.1999969482422,101.4000015258789,0.0119760939539406,2086300.0,2266550.0,0.9204738479186428,0,0.005522658285669055,0.02268240027369512,-0.00631163096664352,0.03136094928326203,2021-08-04,4,LONG,SUE very strong; EPS strong beat; Positive gap,2021-08-04,101.4000015258789,2021,0.0009861782309300315,0.00039448634048723237,0.01646940970231743,0.02672582883325718,-0.0016765105166386635,0.042406265854600146,0.005522658285669055,0.0009861782309300315,0.02268240027369512,-0.00631163096664352,0.03136094928326203
HUBS,2021-08-04,AMC,2021-08-05,0.43,0.32,0.1099999999999999,0.3437499999999999,1.6458904045775942,310788000.0,310788000.0,0.0,590.0,627.27001953125,0.0631695246292372,1167400.0,372105.0,3.137286518590183,0,0.04444657645784958,0.03944073439515385,0.02826530826708307,0.09927137685079737,2021-08-04,4,LONG,SUE positive; EPS strong beat; Positive gap; High volume,2021-08-04,627.27001953125,2021,0.04855956763287093,0.05066393621915403,0.04659872074006207,0.06094660876239346,0.03317550163507697,0.0910772125304266,0.04444657645784958,0.04855956763287093,0.03944073439515385,0.02826530826708307,0.09927137685079737
UBER,2021-08-04,AMC,2021-08-05,0.61,-0.53,1.14,2.150943396226415,3.582379524093059,3929000000.0,3746660000.0,0.0486673463831786,41.810001373291016,40.5,-0.0313322489897804,60871500.0,20856170.0,2.9186327115668886,0,0.08000004144362462,0.05827162000868055,-0.00543212890625,0.006172839506172839,2021-08-04,4,LONG,SUE very strong; EPS strong beat; Revenue beat; Negative gap; High volume,2021-08-04,40.5,2021,0.07901236451702354,0.09333330319251543,0.07407407407407407,0.05506171709225501,-0.015802454065393517,0.022222259898244598,0.08000004144362462,0.07901236451702354,0.05827162000868055,-0.00543212890625,0.006172839506172839
UPST,2021-08-10,AMC,2021-08-11,0.62,0.25,0.37,1.48,,193946000.0,157760000.0,0.2293737322515213,135.67999267578125,166.82000732421875,0.2295107335600259,17993600.0,2897850.0,6.209293096606104,0,0.005155169127232428,0.22647162882489585,0.3118930373751591,0.6221136632470834,2021-08-10,4,LONG,EPS strong beat; Revenue beat; Positive gap; High volume,2021-08-10,166.82000732421875,2021,0.18810687115626162,0.06773760518429273,0.2042320499315998,0.27244931634554487,0.28365897367131826,0.736002837721203,0.005155169127232428,0.18810687115626162,0.22647162882489585,0.3118930373751591,0.6221136632470834
DIS,2021-08-12,AMC,2021-08-13,0.8,0.57,0.2300000000000001,0.4035087719298247,1.6759622780725476,17022000000.0,16761100000.0,0.0155658041536653,179.2899932861328,186.2899932861328,0.0390428928670243,32504600.0,7128430.0,4.5598539930952535,0,-0.031026888118563967,-0.07134034980461886,-0.05373339882760664,-0.006280520753190696,2021-08-12,4,LONG,SUE positive; EPS strong beat; Positive gap; High volume,2021-08-12,186.2899932861328,2021,-0.05577325548393723,-0.038649402585909834,-0.06200004406693226,-0.0599602693193977,-0.033013012604698896,-0.007032033956765753,-0.031026888118563967,-0.05577325548393723,-0.07134034980461886,-0.05373339882760664,-0.006280520753190696
GLOB,2021-08-12,AMC,2021-08-13,0.88,0.84,0.04,0.0476190476190476,4.177863742936757,305257000.0,305257000.0,0.0,260.8099975585937,270.25,0.036194940875629,467200.0,241045.0,1.9382273019560663,0,0.002109185288506013,0.07311751994680851,0.1670305814928307,0.20259019426456984,2021-08-12,4,LONG,SUE very strong; Positive gap; High volume,2021-08-12,270.25,2021,0.04551336833660962,0.020573533981845513,0.060129509713228495,0.09691027730400092,0.1812396336219357,0.1724698810418594,0.002109185288506013,0.04551336833660962,0.07311751994680851,0.1670305814928307,0.20259019426456984
INTU,2021-08-24,AMC,2021-08-25,1.97,1.59,0.3799999999999999,0.2389937106918238,0.7174069181644741,2561000000.0,1812260000.0,0.4131526381424299,554.02001953125,577.3099975585938,0.0420381524246165,2237800.0,918745.0,2.4357139358581543,0,-0.0513242538811312,-0.017339054940944513,-0.015208411943061202,-0.01927907870967169,2021-08-24,4,LONG,EPS strong beat; Revenue beat; Positive gap; High volume,2021-08-24,577.3099975585938,2021,-0.017616155883605763,-0.042732644531506464,-0.020335678030906534,-0.024562181039212056,-0.016559556562370917,0.00010392606891873648,-0.0513242538811312,-0.017616155883605763,-0.017339054940944513,-0.015208411943061202,-0.01927907870967169
ESTC,2021-08-25,AMC,2021-08-26,0.04,-0.11,0.15,1.3636363636363635,2.1213203435596424,193095000.0,194570000.0,-0.007580819242432,157.92999267578125,158.02999877929688,0.0006332305968058,1786200.0,660140.0,2.7057896809767623,0,-0.030120828599661628,0.03372778505490287,0.03493010387331661,0.04878824763287448,2021-08-25,4,LONG,SUE very strong; EPS strong beat; High volume,2021-08-25,158.02999877929688,2021,0.011390261758286025,-0.01721192964445853,0.009618453991028376,0.03594259304211572,0.010314528225042566,0.05258493718144876,-0.030120828599661628,0.011390261758286025,0.03372778505490287,0.03493010387331661,0.04878824763287448
WDAY,2021-08-26,AMC,2021-08-27,1.23,0.78,0.4499999999999999,0.5769230769230769,18.90378113437816,1262028000.0,1308800000.0,-0.0357365525672371,246.759994506836,265.0299987792969,0.0740395715641613,7411600.0,1347665.0,5.499586321526492,0,0.022072996002189187,0.022223954554451763,0.0114704318715763,0.002414876245652745,2021-08-26,4,LONG,SUE very strong; EPS strong beat; Revenue miss; Positive gap; High volume,2021-08-26,265.0299987792969,2021,0.03384522983065352,0.02392180646376655,0.0314681220099757,0.04795680305482075,0.010262993748749928,-0.004716447216380718,0.022072996002189187,0.03384522983065352,0.022223954554451763,0.0114704318715763,0.002414876245652745
MDB,2021-09-02,AMC,2021-09-03,-0.24,-0.41,0.1699999999999999,0.4146341463414634,2.8873064370687183,198747000.0,213172185.0,-0.0676691708160705,401.6499938964844,462.7699890136719,0.1521722794621521,6090400.0,516020.0,11.8026433083989,0,0.11243166154787043,0.04913892709512177,0.06316315163095973,-0.003824770524649521,2021-09-02,4,LONG,SUE very strong; EPS strong beat; Revenue miss; Positive gap; High volume,2021-09-02,462.7699890136719,2021,0.022603068956459974,0.058301125022891316,0.02627656060417117,0.04803684662808022,0.057263868939472426,-0.03846400634342534,0.11243166154787043,0.022603068956459974,0.04913892709512177,0.06316315163095973,-0.003824770524649521
INTC,2021-10-21,AMC,2021-10-22,1.71,1.11,0.5999999999999999,0.5405405405405403,3.4874291623145783,19192000000.0,18238500000.0,0.0522795186007621,56.0,50.38999938964844,-0.1001785823277064,109971900.0,21420110.0,5.134049264919741,0,-0.011113267818550316,-0.045445543625026834,0.003175230191508555,-0.015677732190836915,2021-10-21,4,LONG,SUE very strong; EPS strong beat; Revenue beat; Negative gap; High volume,2021-10-21,50.38999938964844,2021,-0.03711051705765485,-0.019448294385922306,-0.049613019056983204,-0.027584826483129182,0.010517935814973478,-0.017265309434861563,-0.011113267818550316,-0.03711051705765485,-0.045445543625026834,0.003175230191508555,-0.015677732190836915
CDNS,2021-10-25,AMC,2021-10-26,0.8,0.75,0.05,0.0666666666666667,3.5355339059327355,750895000.0,744260000.0,0.0089148953322763,167.3699951171875,170.82000732421875,0.0206130866205478,1800900.0,1061840.0,1.6960182325020718,0,0.01153252474796469,0.019728339613000967,0.05098929330067549,0.07130308016357507,2021-10-25,4,LONG,SUE very strong; Positive gap; High volume,2021-10-25,170.82000732421875,2021,-0.0148695026110197,-0.033485546045238616,0.013405884486273164,0.027689939847394252,0.0676149590079733,0.06299024730992617,0.01153252474796469,-0.0148695026110197,0.019728339613000967,0.05098929330067549,0.07130308016357507
GOOGL,2021-10-26,AMC,2021-10-27,1.4,1.17,0.2299999999999999,0.1965811965811965,2.0578686098672523,65118000000.0,63259500000.0,0.029378986555379,139.30850219726562,139.40499877929688,0.0006926826468538,85782000.0,31214700.0,2.74812828571154,0,0.05544641522163964,0.04659444578103044,0.05806822776505285,0.043531413918012234,2021-10-26,4,LONG,SUE very strong; EPS strong beat; High volume,2021-10-26,139.40499877929688,2021,0.06198491119681315,0.04622502995278264,0.029353289158132522,0.051597923215360345,0.04654420522838874,0.04816897813342884,0.05544641522163964,0.06198491119681315,0.04659444578103044,0.05806822776505285,0.043531413918012234
MSFT,2021-10-26,AMC,2021-10-27,2.27,2.07,0.2000000000000001,0.0966183574879228,2.196388081149387,45317000000.0,44002200000.0,0.0298803241656099,310.1099853515625,316.0,0.018993308589403,52588700.0,23078025.0,2.278734857077241,0,0.026360717000840587,0.0566455503053303,0.05876584596271756,0.06417721132688885,2021-10-26,4,LONG,SUE very strong; Positive gap; High volume,2021-10-26,316.0,2021,0.048607548580893986,0.026424069947834257,0.04231011113034019,0.056962025316455694,0.04683540440812896,0.0693354546269284,0.026360717000840587,0.048607548580893986,0.0566455503053303,0.05876584596271756,0.06417721132688885
FORM,2021-10-27,AMC,2021-10-28,0.4,0.36,0.04,0.1111111111111112,1.5209382012587471,189964000.0,188580000.0,0.0073390603457418,36.70000076293945,38.2400016784668,0.0419618769349583,481100.0,262780.0,1.8308090417840013,0,0.02039745672229135,0.13075313233617178,0.1268304984633973,0.10591001724095449,2021-10-27,4,LONG,SUE positive; EPS strong beat; Positive gap; High volume,2021-10-27,38.2400016784668,2021,0.08315890038961983,0.04027188894443121,0.08498953601851165,0.1613493174196088,0.10957108898529157,0.07531373240079418,0.02039745672229135,0.08315890038961983,0.13075313233617178,0.1268304984633973,0.10591001724095449
TWLO,2021-10-27,AMC,2021-10-28,0.01,-0.15,0.16,1.0666666666666669,3.1228802334353074,740176000.0,679110000.0,0.0899206314146456,345.6600036621094,286.260009765625,-0.171845146291641,21575300.0,1683480.0,12.8158932687053,0,0.007161278987753737,0.10039820182325093,0.04799828745071517,-0.0018165985939697456,2021-10-27,4,LONG,SUE very strong; EPS strong beat; Revenue beat; Negative gap; High volume,2021-10-27,286.260009765625,2021,0.05012916613007358,0.017815885600343192,0.048242845970349356,0.09487879108348593,0.041011632201043736,0.013938343108566925,0.007161278987753737,0.05012916613007358,0.10039820182325093,0.04799828745071517,-0.0018165985939697456
ACLS,2021-11-03,AMC,2021-11-04,0.82,0.71,0.1099999999999999,0.1549295774647887,1.905255888325765,176694000.0,170080000.0,0.038887582314205,59.040000915527344,58.900001525878906,-0.0023712633380332,791300.0,344545.0,2.296652106401196,0,-0.0016978316846803705,0.040407422610545585,0.09966035594427615,0.0930389742881639,2021-11-03,4,LONG,SUE positive; EPS strong beat; Revenue beat; High volume,2021-11-03,58.900001525878906,2021,0.04889638673697799,0.03667232243556173,0.05500845127051436,0.03786077223200975,0.06876059647097119,0.05195241900374618,-0.0016978316846803705,0.04889638673697799,0.040407422610545585,0.09966035594427615,0.0930389742881639
TTWO,2021-11-03,AMC,2021-11-04,1.58,1.35,0.2299999999999999,0.1703703703703703,0.7970622601762536,858200000.0,683225592.0,0.2561004886948087,184.16000366210932,189.009994506836,0.0263357447235131,2941600.0,1162170.0,2.5311271156543365,0,0.01719485791468269,-0.03079198050142896,-0.06401773025970296,-0.14565366689273776,2021-11-03,4,LONG,EPS strong beat; Revenue beat; Positive gap; High volume,2021-11-03,189.00999450683594,2021,-0.010687207409017822,-0.009576200260289875,-0.011639579980849215,-0.017459329606241532,-0.07941376087544974,-0.1229035310442216,0.01719485791468269,-0.010687207409017822,-0.03079198050142896,-0.06401773025970296,-0.14565366689273776
ABNB,2021-11-04,AMC,2021-11-05,1.22,0.75,0.47,0.6266666666666666,,2237432000.0,2042470000.0,0.0954540335965767,178.4499969482422,186.1499938964844,0.0431493251886997,27330500.0,3445885.0,7.931344197499336,0,0.0923986718828256,0.03392426886093771,0.056137590919516055,-0.10139672639740266,2021-11-04,4,LONG,EPS strong beat; Revenue beat; Positive gap; High volume,2021-11-04,186.14999389648438,2021,0.02191781877427041,0.07612148209692737,0.032608152152796756,0.10953532129035178,0.05517058613588757,-0.028471597994872914,0.0923986718828256,0.02191781877427041,0.03392426886093771,0.056137590919516055,-0.10139672639740266
CFLT,2021-11-04,AMC,2021-11-05,-0.17,-0.23,0.06,0.2608695652173913,,102570000.0,90670000.0,0.1312451748097496,73.5999984741211,78.25,0.0631793698679751,5727900.0,1009910.0,5.671693517244111,0,0.16805113771091254,0.1382747564833766,0.023514330196685303,-0.10198087357103634,2021-11-04,4,LONG,EPS strong beat; Revenue beat; Positive gap; High volume,2021-11-04,78.25,2021,0.11769966881115215,0.12460063897763578,0.14517572664986023,0.15028756723617212,0.019169329073482427,-0.12140575079872204,0.16805113771091254,0.11769966881115215,0.1382747564833766,0.023514330196685303,-0.10198087357103634
FTNT,2021-11-04,AMC,2021-11-05,0.2,0.19,0.01,0.0526315789473684,1.732050807568882,867200000.0,810540000.0,0.0699040146075455,67.68000030517578,69.84600067138672,0.0320035513659017,8395000.0,3955125.0,2.122562498024714,0,-0.012112370976929727,-0.0283195091566169,-0.00678634451337569,-0.14729550604569924,2021-11-04,4,LONG,SUE positive; Revenue beat; Positive gap; High volume,2021-11-04,69.84600067138672,2021,-0.01019382611739891,0.005612322641920599,-0.04601547484913743,-0.020215940066773314,-0.01924235828967253,-0.1637602670932527,-0.012112370976929727,-0.01019382611739891,-0.0283195091566169,-0.00678634451337569,-0.14729550604569924
LI,2021-11-29,AMC,2021-11-30,0.05,-0.14,0.19,1.357142857142857,1.529607286680117,1204711376.0,1075800000.0,0.1198283844580777,34.47999954223633,34.41999816894531,-0.0017401790628656,17983400.0,8373305.0,2.14770631190432,0,0.07234171443720024,-0.08038926316713428,-0.11592092027969424,-0.1330621226031797,2021-11-29,4,LONG,SUE positive; EPS strong beat; Revenue beat; High volume,2021-11-29,34.41999816894531,2021,-0.04125503325059659,0.01975596575682844,-0.17199298326187887,-0.10110394596207291,-0.09761763166026008,-0.14526433348745804,0.07234171443720024,-0.04125503325059659,-0.08038926316713428,-0.11592092027969424,-0.1330621226031797
CRWD,2021-12-01,AMC,2021-12-02,0.17,0.1,0.07,0.7000000000000001,,380051000.0,282187865.0,0.3468013587331262,201.5,207.9750061035156,0.0321340253276209,9341200.0,4123560.0,2.2653241373958424,0,0.0233921870013243,0.009544419050833282,0.017886770580747405,0.004688019310557343,2021-12-01,4,LONG,EPS strong beat; Revenue beat; Positive gap; High volume,2021-12-01,207.97500610351562,2021,-0.035364879290674514,-0.05253036533784304,-0.017574221286367788,-0.032239459715257324,-0.03699967351071362,-0.015506700367208737,0.0233921870013243,-0.035364879290674514,0.009544419050833282,0.017886770580747405,0.004688019310557343
OKTA,2021-12-01,AMC,2021-12-02,-0.07,-0.23,0.16,0.6956521739130435,1.707815274765378,350680000.0,359220000.0,-0.0237737319748343,198.0800018310547,215.75,0.0892063711914558,5852500.0,1448565.0,4.040205306631045,0,0.019466961521400636,0.10859788030489571,0.034020840500072425,0.04287369640787949,2021-12-01,4,LONG,SUE positive; EPS strong beat; Positive gap; High volume,2021-12-01,215.75,2021,0.04287369640787949,-0.005376610253114137,0.06808807620582272,0.05752029507350811,-0.018308212969836327,0.03902664272975811,0.019466961521400636,0.04287369640787949,0.10859788030489571,0.034020840500072425,0.04287369640787949
MRVL,2021-12-02,AMC,2021-12-03,0.43,0.38,0.0499999999999999,0.131578947368421,3.333333333333332,1211200000.0,1306560000.0,-0.0729855498408033,71.02999877929688,85.88999938964844,0.2092073893528322,51023700.0,6724375.0,7.587872478854912,0,-0.02770982966970202,0.06333685504789846,-0.04529048104891784,0.023984137539090764,2021-12-02,4,LONG,SUE very strong; EPS strong beat; Revenue miss; Positive gap; High volume,2021-12-02,85.88999938964844,2021,0.056816827198698426,-0.005355676886034486,0.06287113242813366,0.036441928928400945,-0.021655613267773894,0.041215519160359766,-0.02770982966970202,0.056816827198698426,0.06333685504789846,-0.04529048104891784,0.023984137539090764
MDB,2021-12-06,AMC,2021-12-07,-0.11,-0.41,0.3,0.7317073170731707,5.09524665365068,226893000.0,241760000.0,-0.0614948709463931,429.3399963378906,521.9500122070312,0.2157032111125666,3267600.0,815930.0,4.00475530989178,0,-0.03678515520259357,-0.06408662022171448,-0.026113621159196687,-0.13947699321380758,2021-12-06,4,LONG,SUE very strong; EPS strong beat; Revenue miss; Positive gap; High volume,2021-12-06,521.9500122070312,2021,-0.01346877887242302,0.01843087439831639,-0.027243990589395306,-0.08314977181540499,0.031631400286424964,-0.17852288727679838,-0.03678515520259357,-0.01346877887242302,-0.06408662022171448,-0.026113621159196687,-0.13947699321380758
AXP,2022-01-25,AMC,2022-01-26,2.18,1.87,0.31,0.1657754010695187,0.8012181774038025,12139000000.0,11646900000.0,0.0422515862590045,173.11000061035156,176.9499969482422,0.022182406125305,8257300.0,4046335.0,2.0406862012166567,0,-0.0014128285069884739,0.031421292198270265,0.09805033287788355,0.019892649523416142,2022-01-25,4,LONG,EPS strong beat; Revenue beat; Positive gap; High volume,2022-01-25,176.9499969482422,2022,-0.005877328646900232,-0.028539153087608907,0.01621932989812958,0.040746012083719405,0.10991804059726153,0.0644250316579996,-0.0014128285069884739,-0.005877328646900232,0.031421292198270265,0.09805033287788355,0.019892649523416142
MA,2022-01-27,AMC,2022-01-28,2.35,2.21,0.1400000000000001,0.0633484162895928,4.755563543407304,5216000000.0,5174416559.0,0.0080363535725922,350.5299987792969,359.04998779296875,0.0243060195798998,8813400.0,5194545.0,1.6966644816822265,0,0.05467206670434794,0.07943189110396205,0.05238824174376453,0.008745341192569707,2022-01-27,4,LONG,SUE very strong; Positive gap; High volume,2022-01-27,359.04998779296875,2022,0.0842223138283179,0.07611758256235471,0.10499934128606458,0.06447576995159515,0.029856570352773185,0.004929730097277174,0.05467206670434794,0.0842223138283179,0.07943189110396205,0.05238824174376453,0.008745341192569707
TEAM,2022-01-27,AMC,2022-01-28,0.5,0.38,0.12,0.3157894736842105,0.1995869313739482,688526000.0,641291476.0,0.0736553123933928,290.8900146484375,312.04998779296875,0.0727421777268796,5822100.0,2558030.0,2.276009272760679,0,0.02252843792437821,-0.023297514174220026,0.11168084430958879,-0.03861556886508638,2022-01-27,4,LONG,EPS strong beat; Revenue beat; Positive gap; High volume,2022-01-27,312.04998779296875,2022,0.05396579879580497,0.039384742912009815,0.007178403587822855,0.02839293772066689,0.03111687983496547,-0.020285168466230765,0.02252843792437821,0.05396579879580497,-0.023297514174220026,0.11168084430958879,-0.03861556886508638
TENB,2022-02-01,AMC,2022-02-02,0.05,0.025,0.025,1.0,1.6449888179559118,149018000.0,144537457.0,0.0309991824472185,51.91999816894531,51.959999084472656,0.0007704336852474,2422200.0,1045805.0,2.31611055598319,0,-0.06197069789726189,-0.011547314947901777,-0.039453411724042035,0.10777525764991445,2022-02-01,4,LONG,SUE positive; EPS strong beat; Revenue beat; High volume,2022-02-01,51.959999084472656,2022,-0.026751335914934893,-0.020785181589430792,-0.023864470469940464,0.00442647317723028,-0.037528883704737726,0.07313316597413318,-0.06197069789726189,-0.026751335914934893,-0.011547314947901777,-0.039453411724042035,0.10777525764991445
FORM,2022-02-02,AMC,2022-02-03,0.44,0.41,0.03,0.0731707317073171,1.1407036509440605,204998000.0,198167067.0,0.0344705762839998,42.880001068115234,43.54999923706055,0.0156249569089565,826900.0,415840.0,1.988505194305502,0,-0.07784154877237259,-0.05671635934045942,-0.01400690289409831,-0.08151548333529104,2022-02-02,4,LONG,SUE positive; Revenue beat; Positive gap; High volume,2022-02-02,43.54999923706055,2022,-0.058553370418673326,-0.08013772502663062,-0.03191732293913714,-0.05763486487956637,-0.018369672814592307,-0.09092994612736394,-0.07784154877237259,-0.058553370418673326,-0.05671635934045942,-0.01400690289409831,-0.08151548333529104
FTNT,2022-02-03,AMC,2022-02-04,0.25,0.23,0.0199999999999999,0.0869565217391303,4.000000000000006,963600000.0,960237579.0,0.0035016552919139,59.400001525878906,60.81399917602539,0.0238046736333911,12722500.0,8449700.0,1.5056747576837048,0,0.024172086043021512,0.07307534645065479,0.02302104030071462,0.09751051074126404,2022-02-03,4,LONG,SUE very strong; Positive gap; High volume,2022-02-03,60.81399917602539,2022,0.05238926673368032,0.01035947440805042,0.08475027482393234,0.020390069642971957,0.0025652324594899333,-0.04176671407804215,0.024172086043021512,0.05238926673368032,0.07307534645065479,0.02302104030071462,0.09751051074126404
U,2022-02-03,AMC,2022-02-04,-0.05,-0.07,0.02,0.2857142857142857,0.4598409991436085,315864000.0,295506864.0,0.068888876977152,92.54000091552734,101.0,0.0914199157205016,14704600.0,5023135.0,2.9273750357097708,0,0.07970300051245359,0.11683171338374072,0.02138617487237005,-0.10900992214089573,2022-02-03,4,LONG,EPS strong beat; Revenue beat; Positive gap; High volume,2022-02-03,101.0,2022,0.08415841584158416,0.046633654301709467,0.14366338748743038,0.10247523241704053,-0.018910927347617575,-0.19009897968556622,0.07970300051245359,0.08415841584158416,0.11683171338374072,0.02138617487237005,-0.10900992214089573
ON,2022-02-07,AMC,2022-02-08,1.09,0.94,0.1500000000000001,0.1595744680851065,2.4913643956122007,1846100000.0,1791123772.0,0.0306937068556756,62.2599983215332,62.130001068115234,-0.0020879739306547,11581700.0,8588090.0,1.3485769245548196,0,0.06663440373053195,-0.03605346273873401,-0.04265252664286323,-0.06035731426897526,2022-02-07,4,LONG,SUE very strong; EPS strong beat; Revenue beat,2022-02-07,62.130001068115234,2022,0.02092385666685107,0.07967166711477437,-0.05086109436804442,0.001770491042338227,-0.07049736025778094,-0.05955256235844929,0.06663440373053195,0.02092385666685107,-0.03605346273873401,-0.04265252664286323,-0.06035731426897526
UBER,2022-02-09,AMC,2022-02-10,0.44,-0.33,0.77,2.333333333333333,0.8881971552102362,5778000000.0,5369571596.0,0.076063499051629,40.18999862670898,41.0,0.0201543020892942,113915000.0,29831130.0,3.8186619145838594,0,-0.07414636379334985,-0.11878046175328696,-0.1502438987173685,-0.2365853844619379,2022-02-09,4,LONG,EPS strong beat; Revenue beat; Positive gap; High volume,2022-02-09,41.0,2022,-0.1356097895924638,-0.1392682703529916,-0.09536584993688071,-0.12902441257383765,-0.14682927945765054,-0.2497560919784918,-0.07414636379334985,-0.1356097895924638,-0.11878046175328696,-0.1502438987173685,-0.2365853844619379
CYBR,2022-02-10,AMC,2022-02-11,0.28,0.17,0.11,0.6470588235294118,0.9839919080595266,151320000.0,144747792.0,0.0454045475180719,155.5800018310547,158.2100067138672,0.0169045176234696,867300.0,485583.25,1.7860994999312685,0,-0.02180653600041125,-0.07426837432129448,0.020795102373536798,-0.056570455895485254,2022-02-10,4,LONG,EPS strong beat; Revenue beat; Positive gap; High volume,2022-02-10,158.2100067138672,2022,-0.03362623790188139,-0.031793273652930415,-0.019278193049279975,-0.11035968632151515,0.07540605631448709,-0.10226918177073895,-0.02180653600041125,-0.03362623790188139,-0.07426837432129448,0.020795102373536798,-0.056570455895485254
AMKR,2022-02-14,AMC,2022-02-15,0.89,0.69,0.2,0.2898550724637682,,1724644000.0,1658960000.0,0.0395934802526884,21.14999961853028,22.0,0.0401891440567691,3941000.0,995080.0,3.960485589098364,0,0.08318181471391158,0.046363657171075996,-0.011363636363636364,-0.0004545558582652699,2022-02-14,4,LONG,EPS strong beat; Revenue beat; Positive gap; High volume,2022-02-14,22.0,2022,0.10590908744118431,0.1345454129305753,0.0663635947487571,-0.008636387911709871,0.014090884815562855,0.02545452117919922,0.08318181471391158,0.10590908744118431,0.046363657171075996,-0.011363636363636364,-0.0004545558582652699
GLOB,2022-02-17,AMC,2022-02-18,1.07,1.02,0.05,0.0490196078431372,3.872983346207413,379817000.0,359442429.0,0.0566838229328791,258.7300109863281,264.3699951171875,0.0217987241192418,417900.0,321675.0,1.299137328048496,0,-0.026931933459511597,0.014600809246259555,-0.1114725640768724,0.03566967829159739,2022-02-17,4,LONG,SUE very strong; Revenue beat; Positive gap,2022-02-17,264.3699951171875,2022,-0.12437110954837631,-0.04781177752053706,0.0016264806283733024,0.036426239969266555,-0.1703294610242603,0.02704540616765148,-0.026931933459511597,-0.12437110954837631,0.014600809246259555,-0.1114725640768724,0.03566967829159739
CDNS,2022-02-22,AMC,2022-02-23,0.82,0.76,0.0599999999999999,0.0789473684210525,2.449489742783178,773036000.0,757186214.0,0.0209324809497918,135.2100067138672,150.22999572753906,0.111086371332392,4882500.0,1709395.0,2.856273710874316,0,-0.07861277970088384,0.011915120786985044,-0.005058873250680795,0.05784465611758825,2022-02-22,4,LONG,SUE very strong; Positive gap; High volume,2022-02-22,150.22999572753906,2022,0.00645677460087494,-0.00792120398887895,0.007987732026688813,0.0481262809821326,0.004393288164012028,0.046994593352701286,-0.07861277970088384,0.00645677460087494,0.011915120786985044,-0.005058873250680795,0.05784465611758825
KTOS,2022-02-22,AMC,2022-02-23,0.11,0.09,0.02,0.2222222222222222,1.1710800875382408,211600000.0,208470318.0,0.0150126024175777,16.309999465942383,16.610000610351562,0.01839369431223,1611500.0,813555.0,1.9808126064003049,0,-0.09271528350020623,0.20409387508003746,0.21733886636663535,0.20590005723194002,2022-02-22,4,LONG,SUE positive; EPS strong beat; Positive gap; High volume,2022-02-22,16.610000610351562,2022,0.17459358892033736,0.10234791048299899,0.2594821979269728,0.1649608471062043,0.1673689751440674,0.19205289039670095,-0.09271528350020623,0.17459358892033736,0.20409387508003746,0.21733886636663535,0.20590005723194002
RKLB,2022-02-28,AMC,2022-03-01,0.00707,-0.05,0.05707,1.1414,,27478000.0,24235200.0,0.1338053740014524,9.539999961853027,9.649999618530272,0.0115303623812468,5480000.0,2517570.0,2.176702137378504,0,-0.06735747608550377,-0.12849739068767135,-0.1181346564469671,-0.19896369692802218,2022-02-28,4,LONG,EPS strong beat; Revenue beat; Positive gap; High volume,2022-02-28,9.649999618530273,2022,-0.12124353601499314,-0.062176108965151654,-0.12953368387701336,-0.1181346564469671,-0.1792745710491347,-0.14093261248070169,-0.06735747608550377,-0.12124353601499314,-0.12849739068767135,-0.1181346564469671,-0.19896369692802218
